productName,genericName,packSize,gmsNo,costPrice,vatRate,manufacturer,legalCategory,barcode,ipuCode
NOVOFINE 30G X 8MM INSULINS,,100,85262,12.70,23,Novo Nrdsk,,5017954000982,5099627518215
NOVOFINE 31G X 6MM NEEDLES,,100,85305,17.93,23,Novo Nrdsk,,5017954001002,5099627991483
NOVOFINE AUTOCOVER 30G X 8MM NEEDLES,,100,85503,31.52,23,Novo Nrdsk,,5017954001446,5099627748100
NOVOGEL7.6CM DRESSING CIRCLES POA,,5,,0.00,23,Medisource,,,5099627887953
NOVOLIZER BUDESONIDE 200MCG INH PDR 200D,BUDESONIDE,1,,13.24,0,Viatris,S1B,5060035241910,5099627319010
NOVOLIZER BUDESONIDE 200MCG REFILL 200 D,BUDESONIDE,1,76621,13.06,0,Viatris,S1B,5060035241941,5099627745062
NOVOLIZER BUDESONIDE 400MCG REFILL 100 D,BUDESONIDE,1,,21.79,0,Viatris,S1B,,5099627477086
NOVONORM 0.5MG TABS,REPAGLINIDE,120,76453,17.99,0,Novo Nrdsk,S1B,5017954001217,5099627704229
NOVONORM 0.5MG TABS ATHLONE,REPAGLINIDE,90,,30.72,0,Athlone,S1B,5032975800106,5099627269087
NOVONORM 0.5MG TABS B&S,REPAGLINIDE,90,13282,14.99,0,,,,
NOVONORM 1MG TABS,REPAGLINIDE,120,76474,19.46,0,Novo Nrdsk,S1B,5017954001224,5099627704236
NOVONORM 1MG TABS ATHLONE,REPAGLINIDE,90,,28.59,0,Athlone,S1B,5032975800113,5099627269117
NOVONORM 1MG TABS B&S,REPAGLINIDE,90,13283,16.72,0,,,,
NOVONORM 1MG TABS LEXON,REPAGLINIDE,90,76407,14.15,0,Lexon Uk,S1B,5037015000812,5099627703796
NOVONORM 2MG TABS,REPAGLINIDE,120,76497,20.90,0,Novo Nrdsk,S1B,5017954001231,5099627704243
NOVONORM 2MG TABS ATHLONE,REPAGLINIDE,90,,26.44,0,Athlone,S1B,5032975800120,5099627270335
NOVONORM 2MG TABS B&S,REPAGLINIDE,90,13284,19.86,0,,,,
NOVOPEN 4 FREE OF CHARGE,,1,,0.00,0,,,,
NOVOPEN 6 BLUE,,1,,35.29,23,Novo Nrdsk,,5705624002199,5099627919791
NOVOPEN 6 GREY,,1,,35.29,23,Novo Nrdsk,,5705624002205,5099627675444
NOVOPEN ECHO PLUS BLUE,,1,,35.29,23,Novo Nrdsk,,5705624002212,5099627531290
NOVOPEN ECHO PLUS RED,,1,,35.29,23,Novo Nrdsk,,5705624002229,5099627170475
NOVOSEVEN 1MG PDR + SOLV/SOLN/INJ POA,EPTACOG ALFA,1,,0.00,0,Novo Nrdsk,S1A,5017954001927,5099627536424
NOVOSEVEN 2MG PDR + SOLV/SOLN/INJ POA,EPTACOG ALFA,1,,0.00,0,Novo Nrdsk,S1A,5017954001934,5099627536448
NOVOSEVEN 5MG PDR + SOLV/SOLN/INJ POA,EPTAGOG ALFA,1,,0.00,0,Novo Nrdsk,S1A,5017954001941,5099627536493
NOVOTHYRAL 100 TABS ULM POA,LEVOTHYROXINE/LIOTHYRONINE,100,,0.00,0,Unlicensed Medicines,S1A,,2200002935104
NOW IODINE 150MCG KELP TABS ULM POA,IODINE,200,,0.00,13.50,Unlicensed Medicines,S1A,,2200002925723
NOXAFIL 100MG GAST RES TABS,POSACONAZOLE ,24,88420,772.75,0,Msd,S1A,5013945301045,5099627381758
NOXAFIL 300MG CONC FOR SOLN/INF,POSACONAZOLE ,1,,411.96,23,Msd,S1A,5013945301212,5099627586832
NOXAFIL 40MG/ML ORAL SUSPENSION,POSACONAZOLE ,105,88380,647.99,0,Msd,S1A,5012376031095,5099627980777
NOZINAN 100MG TABS ULM POA,LEVOMEPROMAZINE,20,,0.00,0,Unlicensed Medicines,S1A,,2200002774475
NOZINAN 25MG TABS ULM,LEVOMEPROMAZINE,100,20132,35.50,0,,,,
NOZINAN 25MG TABS ULM,LEVOMEPROMAZINE,100,20132,35.50,0,,,,
NOZINAN 25MG TABS ULM,LEVOMEPROMAZINE,100,20132,35.50,0,Unlicensed Medicines,S1A,,2200002790932
NOZINAN 25MG TABS ULM POA,LEVOMEPROMAZINE,20,,0.00,0,Unlicensed Medicines,S1A,,2200002865968
NOZINAN 25MG TABS ULM POA,LEVOMEPROMAZINE,84,,0.00,0,Medisource,,5027229000210,
NOZINAN 25MG TABS ULM POA,LEVOMEPROMAZINE,84,,0.00,0,Unlicensed Medicines,S1A,,2200002774482
NOZINAN 25MG/ML SOLN FOR INJ/INF 1ML,LEVOMEPROMAZINE,10,36501,10.14,23,Sanofi Ave,S1A,5013011000520,5099627029179
NOZINAN 4% ORAL SOLN ULM POA,LEVOMEPROMAZINE,30,,0.00,0,Unlicensed Medicines,S1A,,2200002774499
NP THYROID 15MG TABS ULM POA,DESSICATE PORCINE THYROID,100,,0.00,0,Unlicensed Medicines,S1A,,2200002894852
NP THYROID 30MG TABS ULM,DESSICATE PORCINE THYROID,100,20462,75.62,0,Unlicensed Medicines,S1A,,2200002796569
NP THYROID 30MG TABS ULM,LEVOTHYROXINE,100,20462,75.62,0,,,,
NP THYROID 30MG TABS ULM,LEVOTHYROXINE,100,20462,75.62,0,,,,
NP THYROID 60MG TABS ULM,,100,20464,85.50,0,,,,
NP THYROID 60MG TABS ULM,DESSICATE PORCINE THYROID,100,20464,85.50,0,Unlicensed Medicines,S1A,,2200002806510
NP THYROID 60MG TABS ULM,LEVOTHYROXINE,100,20464,85.50,0,,,,
NP THYROID 90MG TABS ULM POA,DESSICATE PORCINE THYROID,100,,0.00,0,Unlicensed Medicines,S1A,,2200002796590
NPLATE 250MCG PDR + SOLV FOR SOLN/INJ,ROMIPLOSTIM,1,,658.13,23,Amgen,S1A,9088883548384,5099627192439
NPLATE 250MCG PDR FOR SOLN FOR INJ,ROMIPLOSTIM,1,,658.13,23,Amgen,S1A,8715131003906,5099627452168
NPLATE 250MCG PDR FOR SOLN FOR INJ,ROMIPLOSTIM,1,,658.13,23,Amgen,S1A,9088883537227,5099627452168
NPSA AMBULATORY GIVING SET,,1,,10.69,23,Abbott,,,5099627941211
NPSA COMPANION SET,,1,,7.69,23,Abbott,,,5099627947312
NPSA FREEGO SET,,1,,7.69,23,Abbott,,,5099627947169
NPSA PATROL SET,,1,,7.69,23,Abbott,,,5099627923835
NPWT ANTIMICROBIAL GAUZE ROLLS,,1,,46.02,23,S&nephew,,,5099627532501
NPWT LARGE DRAPE FILE DRSG 20X30CM,,1,,85.88,23,S&nephew,,,5099627965712
NU-CIDEX SOLUTION 5 DAY STAB  2 X 5 LTRS,,1,,105.88,23,John&john,,,5099627836029
NU-DERM BORDERED SACREL 15CM X 18CM,,5,,38.83,23,Kci Med,,,5099627817486
NU-DERM BORDERED THIN 10CM X 10CM,,10,,23.53,23,Kci Med,,,5099627817516
NU-DERM HYDROCOLLOID DRESS 10CM X 10CM,,10,,21.18,23,Kci Med,,,5099627817448
NU-DERM HYDROCOLLOID DRESS 15CM X 15CM,,5,,36.47,23,Kci Med,,,5099627817370
NU-DERM HYDROCOLLOID DRESS 20CM X 20CM,,5,,45.89,23,Kci Med,,,5099627817424
NU-DERM HYDROCOLLOID DRESS 5CM X 5CM,,20,,27.06,23,Kci Med,,,5099627817325
NU-GEL 15G,,10,,24.05,23,Kci Med,,,5099627500142
NU-GEL 15G GMS,,1,80435,2.29,23,Kci Med,,,5099627903820
NU-GEL DRESSING 15G POA,,10,,0.00,23,Kci Med,,,5099627723589
NU-GEL HYDROGEL ALGINATE STER 25G,,6,,52.94,23,Kci Med,,,5099627817523
NU-LIFE CAVITY MDS TRAYS 14,,200,,90.00,23,Virginia,,,5099627563116
NU-LIFE CAVITY MDS TRAYS HINGE LID 28,,200,,120.00,23,Virginia,,,5099627265171
NU-LIFE CAVITY MDS TRAYS STANDARD 28,,200,,120.00,23,Virginia,,,5099627596725
NU-SEALS 75MG GAST RES TABS,ACETYLSALICYLIC ACID,28,37308,2.12,0,Alliance,S1B,5036631003467,5099627199483
NU-SEALS 75MG GAST RES TABS,ACETYLSALICYLIC ACID,56,77103,4.25,0,Alliance,S1B,5014602400668,5099627630061
NU-SEALS 75MG GAST RES TABS,ACETYLSALICYLIC ACID,56,77103,4.25,0,Alliance,S1B,5036631003405,5099627630061
NU-SEALS 75MG GAST RES TABS,ACETYLSALICYLIC ACID,100,18672,7.55,0,Alliance,S1B,5036631003474,5099627410717
NU-SEALS ASPIRIN 300MG GAST RES TABS,ACETYLSALICYLIC ACID,100,37249,5.48,0,Alliance,S1B,5014602500085,5099627003704
NU-SEALS ASPIRIN 300MG GAST RES TABS,ACETYLSALICYLIC ACID,100,37249,5.48,0,Alliance,S1B,5036631003429,5099627003704
NU-SEALS ASPIRIN 75MG GAST RES TABS EURO,ASPIRIN,28,37350,2.05,0,Imbat Ltd,,5028624005183,
NUASA 75MG GAST RES TABS ASPIRIN,ACETYLSALICYLIC ACID,30,28647,1.20,0,,,,
NUBEQA 300MG FC TABLETS,DAROLUTAMIDE,112,89172,3194.23,0,Bayer,S1A,,5099627700115
NUCALA 100MG PDR FOR SOLN/INJ POA,MEPOLIZUMAB,1,,0.00,23,Gsk Med,S1A,5000123114672,5099627914864
NUCALA 100MG POWDER FOR SOLN/INJ ULM POA,MEPOLIZUMAB,1,,0.00,23,Unlicensed Medicines,S1A,,2200002777247
NUCALA 100MG SOLN/INJ PFP,MEPOLIZUMAB,1,89101,1143.33,23,Gsk Med,S1A,5000123115631,5099627228411
NUCALA 100MG SOLN/INJ PFS,MEPOLIZUMAB,1,89102,1142.28,23,Gsk Med,S1A,5000123115662,5099627891899
NUELIN 133.3MG/25ML SYRUP ULM POA,THEOPHYLLINE,500,,0.00,0,Unlicensed Medicines,S1A,,2200002783095
NUELIN DEPOT 250MG PRO REL TABS ULM POA,THEOPHYLLINE,100,,0.00,0,Unlicensed Medicines,S1A,,2200002801089
NUELIN SA 175MG TABS,,60,,4.30,0,Meda Pharm,,50485574,
NUELIN SA 175MG TABS,,60,,4.30,0,Meda Pharm,,5060035248407,
NUELIN SA 250MG TABS,,60,,6.03,0,Meda Pharm,,50485567,
NUELIN SA 250MG TABS,,60,,6.03,0,Meda Pharm,,5060035248414,
NUELIN SR 250MG TABS ULM POA,THEOPHYLLINE,100,,0.00,0,Unlicensed Medicines,S1A,,2200002801072
NUFLEX MUSCLE COOLING SPRAY,,150,,5.96,23,Wholefoods,,7640152810091,2200002818636
NULEV 0.125MG TABS ULM POA,HYOSCYAMINE,100,,0.00,0,Unlicensed Medicines,S1A,,2200002798402
NULOJIX 250MG PDR FOR CONC FOR SOLN/INF,BELATACEPT,1,,354.52,23,Bms Pharm,S1A,5012712004059,5099627912051
NULOJIX 250MG PDR FOR CONC FOR SOLN/INF,BELATACEPT,2,,709.04,23,Bms Pharm,S1A,5012712004066,5099627912402
NUPRIN 75MG GAST RES TABS ASPIRIN,ACETYLSALICYLIC ACID,28,43704,1.12,0,Accord Hc,S1B,5055565757925,5099627942843
NUPRIN 75MG GAST RES TABS ASPIRIN,ACETYLSALICYLIC ACID,28,43704,1.12,0,Accord Hc,S1B,5690528349016,5099627942843
NUPRIN 75MG GAST RES TABS ASPIRIN,ACETYLSALICYLIC ACID,56,43705,2.24,0,Accord Hc,S1B,5055565757932,5099627942836
NUPRIN 75MG GAST RES TABS ASPIRIN,ACETYLSALICYLIC ACID,56,43705,2.24,0,Accord Hc,S1B,5690528349030,5099627942836
NUPRIN 75MG GAST RES TABS ASPIRIN,ACETYLSALICYLIC ACID,56,43705,2.24,0,Accord Hc,S1B,5690528349177,5099627942836
NUPRIN 75MG GAST RES TABS ASPIRIN,ACETYLSALICYLIC ACID,100,43747,3.99,0,Actavis,S1B,5690528349146,5099627693769
NUROFEN 200MG TABS,IBUPROFEN,12,,3.67,0,Reckitts,P,5000158102248,5099627047609
NUROFEN 200MG TABS,IBUPROFEN,12,,3.67,0,Reckitts,P,5000167006780,5099627047609
NUROFEN 200MG TABS,IBUPROFEN,24,,5.33,0,Reckitts,P,5000158102255,5099627047616
NUROFEN 200MG TABS,IBUPROFEN,24,,5.33,0,Reckitts,P,5000167006797,5099627047616
NUROFEN 200MG TABS,IBUPROFEN,48,,7.33,0,Reckitts,P,5000158102262,5099627159708
NUROFEN 200MG TABS,IBUPROFEN,48,,7.33,0,Reckitts,P,5000167006803,5099627159708
NUROFEN 5% GEL,IBUPROFEN,30,,5.00,23,Reckitts,P,5000158101739,5099627183499
NUROFEN 5% GEL,IBUPROFEN,30,,5.00,23,Reckitts,P,5000167042825,5099627183499
NUROFEN BACK PAIN HEAT PATCHES,,2,,3.53,23,Reckitts,,5000167093506,
NUROFEN COLD AND FLU FC TABS,IBUPROFEN/PSEUDOEPHEDRINE,12,,5.00,0,Reckitts,P,5000158102156,5099627484893
NUROFEN COLD AND FLU FC TABS,IBUPROFEN/PSEUDOEPHEDRINE,12,,5.00,0,Reckitts,P,5000167012675,5099627484893
NUROFEN COLD AND FLU FC TABS,IBUPROFEN/PSEUDOEPHEDRINE,24,,7.67,0,Reckitts,P,5000158102163,5099627484909
NUROFEN COLD AND FLU FC TABS,IBUPROFEN/PSEUDOEPHEDRINE,24,,7.67,0,Reckitts,P,5000167012682,5099627484909
NUROFEN DURANCE 200MG MEDICATED PLASTERS,IBUPROFEN,2,,4.09,23,Reckitts,P,5011417578018,5099627648158
NUROFEN DURANCE 200MG MEDICATED PLASTERS,IBUPROFEN,4,,7.63,23,Reckitts,P,5011417569672,5099627108928
NUROFEN DURANCE 200MG MEDICATED PLASTERS,IBUPROFEN,4,,7.63,23,Reckitts,P,5011417580998,5099627108928
NUROFEN EXPRESS 200MG TABS,IBUPROFEN,12,,3.32,0,Reckitts,,5000158102927,
NUROFEN EXPRESS 200MG TABS,IBUPROFEN,24,,5.99,0,Reckitts,P,5000158102934,5099627511186
NUROFEN EXPRESS 200MG TABS,IBUPROFEN,48,,7.67,0,Reckitts,P,5011417581032,5099627873833
NUROFEN EXPRESS MAX STRENGTH 400MG TABS,IBUPROFEN,12,,6.32,0,Reckitts,P,5000158102941,5099627513739
NUROFEN EXPRESS MAX STRENGTH 400MG TABS,IBUPROFEN,24,,9.00,0,Reckitts,P,5000158102958,5099627513753
NUROFEN FOR CHILDREN 100MG SOFT CHEW CAP,IBUPROFEN,12,,4.00,0,Reckitts,P,5000158106383,5099627205863
NUROFEN FOR CHILDREN 100MG/5ML ORA C SPN,IBUPROFEN,100,,4.66,0,Reckitts,P,5000158067288,5099627724067
NUROFEN FOR CHILDREN 100MG/5ML ORA C SPN,IBUPROFEN,100,,4.66,0,Reckitts,P,5000167022643,5099627724067
NUROFEN FOR CHILDREN 100MG/5ML ORA C SPN,IBUPROFEN,150,,5.33,0,Reckitts,,5000158067295,
NUROFEN FOR CHILDREN 100MG/5ML ORA C SPN,IBUPROFEN,150,,5.33,0,Reckitts,,5000167022650,
NUROFEN FOR CHILDREN 100MG/5ML ORA C SPN,IBUPROFEN,200,,8.00,0,Reckitts,P,5000158069800,5099627595889
NUROFEN FOR CHILDREN 100MG/5ML ORA C SYR,IBUPROFEN,150,,6.67,0,Reckitts,P,5000158067011,5099627914970
NUROFEN FOR CHILDREN 100MG/5ML ORA C SYR,IBUPROFEN,150,,6.67,0,Reckitts,P,5000167076349,5099627914970
NUROFEN FOR CHILDREN 100MG/5ML STRW SPN,IBUPROFEN,100,,3.79,0,Reckitts,,5000158067264,
NUROFEN FOR CHILDREN 100MG/5ML STRW SPN,IBUPROFEN,200,,8.00,0,Reckitts,P,5000158069848,5099627595858
NUROFEN FOR CHILDREN 100MG/5ML STRW SYR,IBUPROFEN,150,,6.67,0,Reckitts,P,5000158067257,5099627494267
NUROFEN FOR CHILDREN 6+ 200MG/5ML ORANGE,IBUPROFEN,100,,6.00,0,Reckitts,P,5000158068209,5099627125901
NUROFEN FOR CHILDREN 6+ 200MG/5ML ORANGE,IBUPROFEN,200,,10.00,0,Reckitts,P,5000158070196,5099627610421
NUROFEN FOR CHILDREN 6+ 200MG/5ML STRW,IBUPROFEN,100,,4.79,0,Reckitts,,5000158068216,
NUROFEN FOR CHILDREN 6+ 200MG/5ML STRW,IBUPROFEN,200,,10.00,0,Reckitts,P,5000158070202,5099627610506
NUROFEN FOR CHILDREN 6+ MELTLETS,IBUPROFEN,12,,3.18,0,Reckitts,,5000158102217,
NUROFEN FOR CHILDREN 6+ MELTLETS,IBUPROFEN,12,,3.18,0,Reckitts,,5000167075588,
NUROFEN FOR CHILDREN 60MG SUPPOSITORIES,IBUPROFEN,10,,6.00,23,Reckitts,P,5000158067707,5099627493314
NUROFEN FOR CHILDREN 60MG SUPPOSITORIES,IBUPROFEN,10,,6.00,23,Reckitts,P,5000158101579,5099627493314
NUROFEN FOR CHILDREN 60MG SUPPOSITORIES,IBUPROFEN,10,,6.00,23,Reckitts,P,5000167094619,5099627493314
NUROFEN FOR CHILDREN PAIN 100MG/5ML ORA,IBUPROFEN,150,,5.33,0,Reckitts,P,5000158070646,5099627855129
NUROFEN FOR CHILDREN SACH 100MG/5ML ORA,IBUPROFEN,16,,5.35,0,Reckitts,P,5011417576052,5099627606479
NUROFEN FOR CHILDREN SACH 100MG/5ML ORA,IBUPROFEN,16,,5.35,0,Reckitts,P,5011417798751,5099627606479
NUROFEN LONG LASTING 300MG PRO REL CAPS,IBUPROFEN,24,,8.67,0,Reckitts,P,5011417581049,5099627495851
NUROFEN MELTLETS LEMON,IBUPROFEN,12,,2.59,0,Reckitts,,5000167071085,
NUROFEN PLUS 200MG/12.8MG FC TABS,IBUPROFEN/CODEINE PHOSPHA,12,,6.67,0,Reckitts,P,5000158102224,5099627629447
NUROFEN PLUS 200MG/12.8MG FC TABS,IBUPROFEN/CODEINE PHOSPHA,12,,6.67,0,Reckitts,P,5000167015249,5099627629447
NUROFEN PLUS 200MG/12.8MG FC TABS,IBUPROFEN/CODEINE PHOSPHA,24,,11.00,0,Reckitts,P,5000158102231,5099627629454
NUROFEN PLUS 200MG/12.8MG FC TABS,IBUPROFEN/CODEINE PHOSPHA,24,,11.00,0,Reckitts,P,5000167015256,5099627629454
NUROFEN RAPID RELIEF 200MG LIQUID CAPS,IBUPROFEN,16,,5.67,0,Reckitts,P,5000158102057,5099627974387
NUROFEN RAPID RELIEF 200MG LIQUID CAPS,IBUPROFEN,16,,5.67,0,Reckitts,P,5000158452442,5099627974387
NUROFEN RAPID RELIEF 200MG LIQUID CAPS,IBUPROFEN,16,,5.67,0,Reckitts,P,5000167036176,5099627974387
NUROFEN RAPID RELIEF 200MG LIQUID CAPS,IBUPROFEN,16,,5.67,0,Reckitts,P,5011417575000,5099627974387
NUROFEN RAPID RELIEF 200MG LIQUID CAPS,IBUPROFEN,24,,7.81,0,Reckitts,P,5011417578247,5099627539272
NUROFEN RAPID RELIEF 200MG LIQUID CAPS,IBUPROFEN,40,,10.00,0,Reckitts,P,5011417581025,5099627286480
NUROFEN RAPID RELIEF MAX STR 400MG CAPS,IBUPROFEN,20,,8.67,0,Reckitts,P,5011417575017,5099627982757
NUROFEN SINUS & PAIN 200MG/30MG FC TABS,IBUPROFEN,12,,4.07,0,Reckitts,,5000158105560,
NUROFEN SINUS & PAIN 200MG/30MG FC TABS,IBUPROFEN/PSEUDOEPHEDRINE,24,,7.67,0,Reckitts,P,5000158105577,5099627382793
NUTILIS 225G,,1,,5.81,0,Nutricia,,8712400747844,
NUTILIS 225G,,1,,5.81,0,Nutricia,,8712400778213,
NUTILIS 9G SACHET,,20,,7.31,0,Nutricia,,4008976804796,
NUTILIS CLEAR 175G IDDSI,,1,83960,8.19,0,Nutricia,,5016533652819,5099627846233
NUTILIS COMPLETE L2 STRAWBERRY 125ML,,1,,1.50,0,Nutricia,,8716900577338,5099627286268
NUTILIS COMPLETE L2 VANILLA 125ML,,1,,1.50,0,Nutricia,,8716900577314,5099627548915
NUTILIS COMPLETE L3 LEMON TEA 125ML,,1,83969,1.50,0,Nutricia,,8716900590092,5099627663816
NUTILIS COMPLETE L3 MANGO & PASS/F 125ML,,1,83969,1.50,0,Nutricia,,8716900590054,5099627535403
NUTILIS COMPLETE L3 STRAWBERRY 125ML,,1,83969,1.50,0,Nutricia,,8716900590221,5099627896795
NUTILIS COMPLETE L3 VANILLA 125ML,,1,83969,1.50,0,Nutricia,,8716900590207,5099627809030
NUTILIS COMPLETE STAGE 1 CHOCOLATE 125ML,,1,82563,1.50,0,Nutricia,,8716900570537,5099627587082
NUTILIS COMPLETE STAGE 1 STRAWBRRY 125ML,,1,82563,1.50,0,Nutricia,,8716900552595,5099627339902
NUTILIS COMPLETE STAGE 1 STRAWBRRY 125ML,,1,82563,1.50,0,Nutricia,,8716900566318,5099627339902
NUTILIS COMPLETE STAGE 1 VANILLA 125ML,,1,82563,1.50,0,Nutricia,,8716900552618,5099627339933
NUTILIS COMPLETE STAGE 1 VANILLA 125ML,,1,82563,1.50,0,Nutricia,,8716900566332,5099627339933
NUTILIS FRUIT LEVEL 4 150G,,1,83961,1.60,0,Nutricia,,,5099627910385
NUTILIS FRUIT STAGE 3 150G APPLE POT,,1,83958,1.60,0,Nutricia,,8716900554834,5099627597845
NUTILIS FRUIT STAGE 3 150G STRAWBRRY POT,,1,83958,1.60,0,Nutricia,,8716900554896,5099627909020
NUTILIS THICKENER CLEAR 175G,,1,83957,8.19,0,Nutricia,,5016533644012,5099627757850
NUTILIS THICKENER POWDER 300G,,1,82249,5.26,0,Nutricia,,4008976681229,5099627142892
NUTILIS THICKENER POWDER 670G,,1,,11.68,0,Nutricia,,4008976681274,5099627368926
NUTILIS THICKENER POWDER SACHETS 12G,,20,,6.85,0,Nutricia,,4008976681298,5099627368933
NUTILIS THICKENER POWDER SACHETS 12G,,20,,6.85,0,Nutricia,,4008976682240,5099627368933
NUTRA-E 75IU SOFTGEL CAPS ULM POA,VITAMIN E,100,,0.00,13.50,Unlicensed Medicines,S1A,,2200002928151
NUTRAMIGEN 1 WITH LGG POWDER 400G,,1,81486,11.21,0,Mead Johns,,,5099627600743
NUTRAMIGEN 2 WITH LGG POWDER 400G,,1,81489,11.21,0,Mead Johns,,,5099627600750
NUTRAMIGEN LIPIL 1 400G,,1,,11.21,0,Mead Johns,,5000346003609,5099627146388
NUTRAMIGEN LIPIL 1 400G,,1,,11.21,0,Mead Johns,,8712045025574,5099627146388
NUTRAMIGEN LIPIL 2 400G,,1,,11.21,0,Mead Johns,,5012712003274,5099627244084
NUTRAMIGEN LIPIL 2 400G,,1,,11.21,0,Mead Johns,,8712045025567,5099627244084
NUTRAMIGEN PURAMINO 400G,,1,81300,27.91,0,Mead Johns,,5012712003786,5099627413961
NUTRI ADVANCED ADRENAL 100MG TABS ULM PO,ADRENAL CONCENTRATE,100,,0.00,0,Unlicensed Medicines,S1A,,2200002765480
NUTRICIA 601586 FLOCARE INF PK MOB,,30,,165.00,0,Nutricia,,8716900555565,5099627599122
NUTRICIA FLAVOUR CHERRY/VANILLA 5G,,20,81189,12.51,0,Shs Nutr,,5016533338164,5099627753388
NUTRICIA FLAVOUR GRAPEFRUIT 5G,,20,81189,12.51,0,Shs Nutr,,5016533335163,5099627714099
NUTRICIA FLAVOUR LEMON/LIME 5G,,20,81189,12.51,0,Shs Nutr,,5016533336160,5099627753371
NUTRICIA FLAVOUR MODJUL BLACKCURRNT 100G,,1,81183,12.51,0,Shs Nutr,,5016533058109,5099627253796
NUTRICIA FLAVOUR MODJUL ORANGE 100G,FLAVOURING FOR USE WITH SHS UNFLAVOURED,1,81183,12.51,0,Shs Nutr,,5016533040104,5099627357029
NUTRICIA FLAVOUR MODJUL PINEAPPLE 100G,,1,81183,12.51,0,Shs Nutr,,5016533059106,5099627253802
NUTRICREM CHOCOLATE ORANGE 125G,,1,83065,1.60,0,Nualtra,,5392000089969,5099627853958
NUTRICREM MINT CHOCOLATE 125G,,1,83065,1.60,0,Nualtra,,5391527580546,5099627293044
NUTRICREM STARTER PACK 125G,,1,83065,1.60,0,Nualtra,,5391527580027,5099627898720
NUTRICREM STRAWBERRY 125G,,1,83065,1.60,0,Nualtra,,5392000079953,5099627409933
NUTRICREM VANILLA 125G,,1,83065,1.60,0,Nualtra,,5392000079946,5099627409926
NUTRIFLEX LIPID PERI TPN EMULS FOR INF,TOTAL PARENTERAL NUTRITIO,2500,,69.84,23,B Braun,S1A,,5099627456838
NUTRINEAL SOLN PERIT DIAL 4 1.1% 2.5L SB,PERITONEAL DIALYSIS FLUID,1,,27.32,23,Baxter,S1A,,5099627134910
NUTRINEAL SOLN PERIT DIAL 4 1.1% 2.5L TB,PERITONEAL DIALYSIS FLUID,1,,30.65,23,Baxter,S1A,,5099627134750
NUTRINEAL SOLN PERIT DIAL 4 1.1% 2L SB,PERITONEAL DIALYSIS FLUID,1,,23.60,23,Baxter,S1A,,5099627935357
NUTRINEAL SOLN PERIT DIAL 4 1.1% 2L TB,PERITONEAL DIALYSIS FLUID,1,,27.09,23,Baxter,S1A,,5099627935340
NUTRINI 500ML,,1,82662,6.00,0,Nutricia,,8712400157131,5099627713665
NUTRINI 500ML,,1,82662,6.00,0,Nutricia,,8712400663205,5099627713665
NUTRINI 500ML,,1,82662,6.00,0,Nutricia,,8712400664400,5099627713665
NUTRINI 500ML,,1,82662,6.00,0,Nutricia,,8716900573804,5099627713665
NUTRINI BOTTLE 200ML,,1,83895,2.40,0,Nutricia,,8712400157278,5099627691253
NUTRINI BOTTLE 200ML,,1,83895,2.40,0,Nutricia,,8712400558198,5099627691253
NUTRINI BOTTLE 200ML,,1,83895,2.40,0,Nutricia,,8712400668163,5099627691253
NUTRINI BOTTLE 200ML,,1,83895,2.40,0,Nutricia,,8716900562075,5099627691253
NUTRINI ENERGY 500ML,,1,82611,7.50,0,Nutricia,,8712400157179,5099627582407
NUTRINI ENERGY 500ML,,1,82611,7.50,0,Nutricia,,8712400664417,5099627582407
NUTRINI ENERGY 500ML,,1,82611,7.50,0,Nutricia,,8716900574085,5099627582407
NUTRINI ENERGY BOTTLE 200ML,,1,83222,3.00,0,Nutricia,,8712400157360,5099627582384
NUTRINI ENERGY BOTTLE 200ML,,1,83222,3.00,0,Nutricia,,8712400558204,5099627582384
NUTRINI ENERGY BOTTLE 200ML,,1,83222,3.00,0,Nutricia,,8712400668293,5099627582384
NUTRINI ENERGY BOTTLE 200ML,,1,83222,3.00,0,Nutricia,,8716900561795,5099627582384
NUTRINI ENERGY MULTI FIBRE 500ML,,1,81821,8.50,0,Nutricia,,8712400157186,5099627985864
NUTRINI ENERGY MULTI FIBRE 500ML,,1,81821,8.50,0,Nutricia,,8712400668033,5099627985864
NUTRINI ENERGY MULTI FIBRE 500ML,,1,81821,8.50,0,Nutricia,,8716900574528,5099627985864
NUTRINI ENERGY MULTI FIBRE BOTTLE 200ML,,1,81814,3.40,0,Nutricia,,8712400157407,5099627985857
NUTRINI ENERGY MULTI FIBRE BOTTLE 200ML,,1,81814,3.40,0,Nutricia,,8712400668552,5099627985857
NUTRINI ENERGY MULTI FIBRE BOTTLE 200ML,,1,81814,3.40,0,Nutricia,,8716900561832,5099627985857
NUTRINI LOW ENERGY MULTI FIBRE BTL 200ML,,1,81031,2.60,0,Nutricia,,8712400157445,5099627143752
NUTRINI LOW ENERGY MULTI FIBRE BTL 200ML,,1,81031,2.60,0,Nutricia,,8712400669733,5099627143752
NUTRINI LOW ENERGY MULTI FIBRE BTL 200ML,,1,81031,2.60,0,Nutricia,,8716900562051,5099627143752
NUTRINI LOW ENERGY MULTI FIBRE PCK 500ML,,1,81034,6.50,0,Nutricia,,8712400051774,5099627143769
NUTRINI LOW ENERGY MULTI FIBRE PCK 500ML,,1,81034,6.50,0,Nutricia,,8712400157193,5099627143769
